source_id,object_type,ra_deg,dec_deg,parallax_mas,distance_pc,phot_g_mean_mag,abs_mag_g,size_km,vx_au_d,vy_au_d,vz_au_d,speed_km_s,gm_km3_s2,mass_kg,density_g_cm3,mean_radius_km,albedo,rot_per_hr,H
20002266,asteroid,151.239249177,-1.918485692,64796904.450396888,1.543283600477e-05,,,46.940000,-5.898950242481e-03,-7.410940954788e-03,-3.024437597977e-03,17.216191698,,,,,0.038400,37.700000,10.810000
20001579,asteroid,100.185607957,14.374336384,68742482.928525120,1.454704510804e-05,,,46.925000,-1.037961275976e-02,-1.776685968709e-03,-5.811915870258e-04,18.260981540,,,,,0.043000,21.330000,10.670000
20000432,asteroid,113.714314687,26.400787264,77594919.450761005,1.288744169178e-05,,,46.900000,-8.678911133087e-03,-4.744396174860e-03,-4.980785104301e-05,17.126136579,,,,,0.233800,8.252000,9.090000
20001771,asteroid,270.411585866,-24.272501182,60088102.271121837,1.664222969612e-05,,,46.886000,8.564982474552e-03,1.865943502394e-03,-1.018990774294e-03,15.279948363,,,,,0.072000,11.260000,10.360000
20001010,asteroid,172.372470479,7.328104051,64473995.150498785,1.551012928027e-05,,,46.876000,-2.043332547181e-03,-8.283314879771e-03,-3.340371044647e-03,15.864018382,,,,,0.047000,31.060000,10.690000
20001332,asteroid,173.497288926,3.763821027,59502130.648769185,1.680612087495e-05,,,46.796000,-1.325534826057e-03,-7.654784516246e-03,-3.689747470266e-03,14.891233942,,,,,0.063000,19.160000,10.620000
20002951,asteroid,300.572631627,-35.562232365,60060956.494190693,1.664975149200e-05,,,46.653000,8.208023789555e-03,3.004231190304e-03,1.174409667444e-03,15.269868689,,,,,0.049000,4.781000,10.370000
20002494,asteroid,269.502195316,-26.175961885,64114192.846310794,1.559717054221e-05,,,46.628000,9.313370981130e-03,-3.802061686849e-04,1.869703090737e-03,16.460611959,,,,,0.032000,6.790000,10.810000
20000803,asteroid,279.183197248,-19.086758963,68303256.180644363,1.464059044792e-05,,,46.500000,9.905613577878e-03,1.214943940178e-03,1.975582856658e-03,17.614984171,,,,,0.118100,5.074200,9.500000
20004138,asteroid,176.648705904,0.268191006,38265787.431517676,2.613300462690e-05,,,46.462000,-5.099551623870e-04,-6.727170974854e-03,-2.671143874959e-03,12.563493425,,,,,0.082000,29.200000,10.150000
3547316,asteroid,213.156129505,-44.887753032,7607674.180154197,1.314462181633e-04,,,46.400000,-4.172902731070e-03,-8.324415927562e-04,-1.750727660099e-03,7.966794646,,,,,0.068000,,10.300000
20001227,asteroid,134.310539275,30.898630356,53568963.828546941,1.866752553215e-05,,,46.269000,-6.247706744353e-03,-3.657933009215e-03,-3.060576657898e-03,13.609453724,,,,,0.071000,12.363000,10.760000
20000406,asteroid,61.040372533,24.827454296,77369597.752374560,1.292497349153e-05,,,46.266000,-8.973297588477e-03,5.856505953637e-03,2.396129673889e-03,19.011377856,,,,,0.060000,8.789000,10.430000
20003906,asteroid,156.956911311,12.329673991,66026565.290180251,1.514541905376e-05,,,46.247000,-3.780095454470e-03,-8.580609844748e-03,7.756899276948e-04,16.290210094,,,,,0.048000,11.892000,10.640000
20000312,asteroid,344.960743485,-10.436863506,79502310.269245416,1.257825082835e-05,,,46.191000,4.938341853600e-03,8.373593262227e-03,5.219429794920e-03,19.104704531,,,,,0.230000,10.282000,8.950000
20002976,asteroid,329.037268524,-3.788240222,66867186.770769060,1.495501827269e-05,,,46.184000,4.080973523066e-03,8.919612192665e-03,2.653459814380e-03,17.594078800,,,,,0.044000,17.410000,10.980000
20001359,asteroid,116.405230337,29.774044577,68307162.298995242,1.463975323148e-05,,,46.096000,-9.347454596204e-03,-3.716836371009e-03,-1.417580226661e-04,17.418995807,,,,,0.059000,60.240000,10.400000
20003694,asteroid,150.145199363,10.537244249,49291690.082490548,2.028739526534e-05,,,46.032000,-5.504546852959e-03,-5.172486913124e-03,-3.008426743930e-03,14.077637299,,,,,0.058000,11.478000,10.570000
20001127,asteroid,197.793376522,7.038498734,67341172.983224764,1.484975618481e-05,,,46.006000,5.964911363621e-04,-8.572307053798e-03,-2.287531814253e-03,15.396638733,,,,,0.034000,12.743900,10.590000
20002067,asteroid,291.531074992,-19.962445193,44631197.327298932,2.240585195747e-05,,,46.003000,6.628013283304e-03,2.960298537829e-03,9.330628783117e-04,12.672150859,,,,,0.054000,17.677000,10.690000
20023958,asteroid,167.838558087,-16.116437152,41118853.672319792,2.431974412441e-05,,,46.001000,-1.973920056969e-03,-7.463690274075e-03,-1.327276061832e-03,13.563474596,,,,,0.076000,562.000000,10.180000
20004828,asteroid,26.623119361,21.257718396,40090332.344266638,2.494366949649e-05,,,45.954000,-4.455705867180e-03,4.913348321833e-03,3.694082815479e-03,13.145458669,,,,,0.063000,12.873000,10.480000
20003025,asteroid,201.260342372,-31.399511911,59639810.853121877,1.676732346557e-05,,,45.830000,4.353094019387e-03,-7.227312491114e-03,-2.732188766463e-03,15.355233291,,,,,0.080000,13.060000,10.410000
20001211,asteroid,328.883507711,-16.356283262,83268714.983350605,1.200931226331e-05,,,45.809000,6.039070813845e-03,9.941163589595e-03,1.622127685258e-03,20.334735669,,,,,0.047000,31.812000,11.000000
20020424,asteroid,186.240777656,24.102829926,39302315.565678358,2.544379346629e-05,,,45.804000,-1.873226102064e-03,-6.412661758585e-03,-3.357177558633e-03,12.945676558,,,,,0.058000,,10.610000
20000482,asteroid,122.187723550,7.749225153,63729635.982575029,1.569128686493e-05,,,45.751000,-7.519114929716e-03,-5.215496962730e-03,-7.920573786765e-04,15.903584472,,,,,0.246000,11.792200,8.910000
20005316,asteroid,303.884524741,-5.198566670,63694717.811942607,1.569988900732e-05,,,45.693000,7.632426198513e-03,4.829570667197e-03,2.749657841348e-03,16.347309347,,,,,0.019000,1061.376000,11.790000
20000280,asteroid,112.324327998,29.270416898,78770944.334834188,1.269503632900e-05,,,45.690000,-1.063475818326e-02,-3.135491969075e-03,-1.594651641716e-03,19.394813525,,,,,0.044400,70.260000,10.980000
20004057,asteroid,170.171773122,6.054054891,40516140.982982092,2.468152138231e-05,,,45.683000,-2.397858462046e-03,-6.621532821786e-03,-3.183058974338e-03,13.381180419,,,,,0.077000,29.820000,10.270000
20005603,asteroid,265.756697624,-19.270372592,53123189.841186903,1.882417081861e-05,,,45.677000,8.785364859383e-03,-1.029966606877e-03,-1.648351209822e-04,15.318318854,,,,,0.049000,6.790000,10.760000
20001258,asteroid,137.824410792,13.900007949,63271492.855161756,1.580490604654e-05,,,45.669000,-6.733776728377e-03,-5.446670988337e-03,-3.697729252225e-03,16.305431166,,,,,0.050000,13.500000,10.840000
20000543,asteroid,241.682978125,-27.496876717,59247185.519031122,1.687843888684e-05,,,45.613000,7.898386186895e-03,-3.278005899567e-03,-4.764013564384e-04,14.829681205,,,,,0.144000,10.718000,9.460000
20001596,asteroid,239.418370703,-22.170317960,63458367.156801455,1.575836323568e-05,,,45.534000,7.774217744938e-03,-4.377832762066e-03,3.289874312370e-04,15.458730749,,,,,0.057000,39.722000,10.700000
20004501,asteroid,184.139620134,-9.366171478,38444363.247364208,2.601161563181e-05,,,45.524000,5.438207052869e-04,-6.900980328048e-03,-2.411151993232e-03,12.692053915,,,,,0.065000,6.941000,10.520000
20004007,asteroid,183.533199187,-0.857228009,39547409.871676385,2.528610604954e-05,,,45.515000,1.472350994029e-05,-6.203240440969e-03,-4.241396084000e-03,13.011278855,,,,,0.065000,6.391000,10.320000
20004112,asteroid,20.476796555,1.214414647,68531824.529588595,1.459176093536e-05,,,45.507000,-3.375939119962e-03,9.425123811077e-03,1.214532400228e-03,17.461552291,,,,,0.026000,12.806000,11.170000
20000234,asteroid,185.443528788,7.978098598,71725793.396133661,1.394198589728e-05,,,45.476000,1.811490100466e-03,-8.640081417244e-03,-1.939816972057e-03,15.649859869,,,,,0.205000,26.474400,9.120000
20000856,asteroid,140.579180690,18.509832006,90850347.899529323,1.100711250006e-05,,,45.449000,-6.803070470427e-03,-9.574629841083e-03,-1.116130231984e-03,20.428332919,,,,,0.045000,12.080000,10.910000
20011397,asteroid,189.756108432,-24.643920626,37290683.856696896,2.681634919442e-05,,,45.431000,1.663581051599e-03,-6.705793229742e-03,-1.782201881981e-03,12.354330772,,,,,0.078000,11.374000,10.210000
20000931,asteroid,34.540980021,1.898765195,82289325.498862803,1.215224446109e-05,,,45.298000,-7.436922234253e-03,8.256324037463e-03,4.379624874418e-03,20.680279597,,,,,0.170000,19.177000,9.360000
20000123,asteroid,222.113848151,-22.843821788,69271520.015940458,1.443594712185e-05,,,45.209000,6.442213948146e-03,-6.359803042791e-03,-2.646899378582e-03,16.330427859,,,,,0.261000,9.873000,8.970000
20000959,asteroid,145.736341690,18.444799026,63153964.190976463,1.583431876067e-05,,,45.176000,-7.279323858748e-03,-5.521221742541e-03,-2.127507011286e-03,16.242387799,,,,,0.067000,123.700000,10.770000
20000507,asteroid,124.774039646,17.973589224,66186112.876978546,1.510890965691e-05,,,45.170000,-8.608813799668e-03,-3.399650117417e-03,-3.235746050109e-03,16.977051139,,,,,0.198000,4.706000,9.220000
20000958,asteroid,143.935697662,16.523695332,57182157.170886315,1.748797263824e-05,,,45.112000,-7.075316117427e-03,-5.441614530122e-03,-3.229182189661e-03,16.435063127,,,,,0.045000,16.543000,10.340000
20001524,asteroid,251.091166054,-35.081034101,66650464.643837221,1.500364634131e-05,,,45.056000,9.684897979411e-03,-1.446160706116e-03,-4.814150892023e-04,16.975377151,,,,,0.064000,9.276000,10.790000
20001748,asteroid,192.439053236,-2.046356081,46862792.298292011,2.133889064132e-05,,,44.908000,3.003190852873e-03,-6.564829271874e-03,-2.739468952733e-03,13.369361733,,,,,0.048000,6.003000,10.690000
20017365,asteroid,42.835750204,21.680336675,41899609.907908089,2.386657064822e-05,,,44.904000,-5.411833699624e-03,5.813347933160e-03,9.687389522269e-04,13.853971768,,,,,0.066000,12.672000,10.520000
20002731,asteroid,124.684018800,13.511243539,54755236.615461692,1.826309339183e-05,,,44.841000,-6.296635158958e-03,-4.972301353904e-03,-2.787348768489e-04,13.900168291,,,,,0.046000,61.550000,10.960000
20000526,asteroid,217.828504537,-12.624102426,67874616.133988082,1.473304833173e-05,,,44.840000,5.389258839804e-03,-7.777276095733e-03,-3.264985601785e-03,17.331032347,,,,,0.077000,11.877000,10.130000
20000126,asteroid,120.334193038,23.489348057,80203096.173154965,1.246834658155e-05,,,44.820000,-9.646667097615e-03,-3.650914968263e-03,-1.575034671333e-03,18.065999429,,,,,0.172300,5.367200,9.250000
20001113,asteroid,253.183692197,-34.975240761,58433089.555424578,1.711359107670e-05,,,44.792000,8.157553620633e-03,-2.464518235119e-03,-3.493476119701e-04,14.767365347,,,,,0.195000,18.465000,9.250000
20000888,asteroid,193.328088771,8.000406034,69670215.218808427,1.435333588190e-05,,,44.749000,9.586272026518e-05,-9.161824989042e-03,-2.579295766953e-03,16.480794700,,,,,0.139000,5.931400,9.360000
20005259,asteroid,171.424557169,20.945451958,39061263.347292207,2.560081047838e-05,,,44.741000,-1.651465170953e-03,-6.504254656313e-03,-3.208335395616e-03,12.878836419,,,,,0.073000,18.420000,10.370000
20002621,asteroid,240.667559055,-13.106467165,61795016.915550143,1.618253461062e-05,,,44.723000,8.232886148165e-03,-2.210045887014e-03,-2.945342523007e-03,15.615759515,,,,,0.042000,22.006000,11.000000
20000374,asteroid,183.380517555,-6.843616942,77469205.470669419,1.290835492535e-05,,,44.670000,1.690183274715e-03,-1.024014424502e-02,-2.843892708739e-03,18.632679935,,,,,0.301400,6.962400,8.790000
20001057,asteroid,150.584331504,8.432124390,62163105.072247632,1.608671250958e-05,,,44.657000,-5.824808734163e-03,-5.840572187326e-03,-2.824011320893e-03,15.096051781,,,,,0.028000,29.173000,10.990000
20001859,asteroid,63.011535337,28.895599422,58915502.160032086,1.697346136987e-05,,,44.634000,-8.151406564276e-03,2.921207992688e-03,1.375330797640e-03,15.180682468,,,,,0.053000,11.114000,10.910000
20000073,asteroid,47.868023418,19.530379433,80768919.946816325,1.238100002648e-05,,,44.590000,-8.572827030666e-03,6.165472407795e-03,3.026267862109e-03,19.019618748,,,,,0.223000,8.297000,9.060000
20002152,asteroid,208.028630453,-20.710807151,54095691.814916313,1.848576044505e-05,,,44.559000,4.020781532461e-03,-6.547819637413e-03,-1.230678855660e-03,13.473715681,,,,,0.047000,5.978000,10.780000
20030705,asteroid,26.953629072,13.261837960,42154946.724973068,2.372200839261e-05,,,44.546000,-3.666555520974e-03,4.955282530701e-03,5.085104707847e-03,13.836143436,,,,,0.074000,15.736000,10.460000
20000582,asteroid,284.858738985,1.067056428,64730900.244284317,1.544857241636e-05,,,44.347000,8.077637966492e-03,1.948619820130e-03,-1.853449300312e-03,14.740854016,,,,,0.218000,36.312000,8.970000
20003431,asteroid,190.049792934,-16.322564743,63784950.966805980,1.567767921497e-05,,,44.339000,2.860367049324e-03,-7.797188417476e-03,-4.283523992162e-03,16.180223241,,,,,0.050000,9.056000,10.730000
20000339,asteroid,176.743111954,1.968886560,62595616.607415840,1.597555953912e-05,,,44.329000,-2.322104722963e-04,-8.761660561003e-03,-2.106417865371e-03,15.607872250,,,,,0.198000,5.974000,9.410000
20328884,asteroid,335.961337662,-36.204036335,12931704.756870948,7.732932500401e-05,,,44.200000,2.930684103332e-03,2.265397599427e-03,9.245277227113e-04,6.610376381,,,,,0.083000,,10.170000
20336756,asteroid,254.866337493,-57.031789452,7515883.973747890,1.330515483598e-04,,,44.200000,-2.920811339200e-03,-7.210344297290e-04,-3.397853595972e-03,7.857922391,,,,,0.057000,,10.550000
20000395,asteroid,131.418190502,15.327332855,69546259.840997458,1.437891846788e-05,,,44.189000,-7.078341959523e-03,-5.895137294006e-03,-2.921181602049e-03,16.732438257,,,,,0.033000,19.681000,10.530000
20000623,asteroid,51.481224136,32.556081952,93948164.793309167,1.064416747469e-05,,,44.090000,-1.031440845074e-02,6.347030822231e-03,1.630503354192e-03,21.158541624,,,,,0.037200,14.635000,10.830000
20000726,asteroid,275.705404039,-14.629230692,92418801.663554460,1.082030909295e-05,,,44.020000,1.114800580603e-02,3.370041449193e-03,3.771915922107e-03,21.196211620,,,,,0.053900,13.040000,10.600000
20000359,asteroid,346.157347837,-8.694948938,89536245.710866049,1.116866127299e-05,,,43.890000,3.412187884188e-03,1.013327602441e-02,5.843161580888e-03,21.097419411,,,,,0.262100,5.537000,9.410000
20001540,asteroid,102.153904482,31.946288948,75759467.778909683,1.319967034244e-05,,,43.875000,-1.017379667065e-02,-3.171440024225e-03,8.177913501869e-05,18.452071281,,,,,0.048000,20.082000,10.950000
20016560,asteroid,54.744325861,7.981128132,39347105.698936276,2.541482994077e-05,,,43.861000,-5.659073923582e-03,3.666382433042e-03,2.994868802839e-03,12.774903619,,,,,0.053000,,10.740000
20000592,asteroid,91.324986830,13.533440667,78016270.038998455,1.281783914432e-05,,,43.787000,-1.120955674760e-02,2.255090009888e-04,4.857748013331e-04,19.431003402,,,,,0.155000,7.746500,9.680000
20001304,asteroid,252.873133897,-18.169664578,73205676.121265829,1.366014294224e-05,,,43.613000,9.674321088767e-03,-1.860925728214e-03,-4.508559628017e-03,18.759169674,,,,,0.337000,7.747800,9.150000
20000461,asteroid,317.133076605,-15.864827624,59010053.550224707,1.694626491313e-05,,,43.603000,5.598705027097e-03,6.101756859873e-03,2.414411848258e-03,14.935390442,,,,,0.057000,7.348000,10.490000
20000796,asteroid,33.325868363,14.436555552,110379543.580682009,9.059649710085e-06,,,43.580000,-6.339515833247e-03,9.108204983977e-03,9.015758171074e-03,24.756366851,,,,,0.209000,8.175500,9.310000
20000842,asteroid,335.545316777,-19.233930815,71035318.302059785,1.407750431620e-05,,,43.576000,4.943594826474e-03,7.477644815333e-03,5.668278262745e-03,18.363540967,,,,,0.051000,18.716000,10.630000
20001721,asteroid,2.538098681,14.978167130,65949382.560056835,1.516314423550e-05,,,43.576000,-2.236520390752e-03,7.982540443188e-03,5.142142165572e-03,16.890767584,,,,,0.045000,11.845000,11.170000
20015977,asteroid,24.068471208,11.102718992,41208776.957578704,2.426667505880e-05,,,43.530000,-3.531109009344e-03,6.946818480444e-03,4.729075961859e-04,13.517639929,,,,,0.071000,250.000000,10.490000
20000383,asteroid,10.311627005,1.570880826,75363976.217522830,1.326893895717e-05,,,43.482000,-3.126601883372e-03,9.666832748699e-03,4.323395027860e-03,19.117905522,,,,,0.040000,6.426000,10.050000
20001421,asteroid,12.584224424,-0.125631347,61723908.952562235,1.620117742006e-05,,,43.310000,-1.486043115061e-03,7.557711027249e-03,4.686346228087e-03,15.610901747,,,,,0.071400,21.982000,10.610000
20001024,asteroid,54.110960580,18.602784560,86539431.065770090,1.155542609519e-05,,,43.274000,-8.535646513909e-03,5.897357871738e-03,6.125242530600e-03,20.860619515,,,,,0.045000,106.047000,10.910000
20000936,asteroid,337.885993182,-11.810405136,79010442.564090654,1.265655484955e-05,,,43.227000,5.344798141596e-03,9.344208219695e-03,4.052701269926e-03,19.915929912,,,,,0.065000,8.830000,10.530000
20000060,asteroid,254.637023758,-19.433520920,74553032.401195958,1.341327063155e-05,,,43.218000,8.916825428781e-03,-3.116497709096e-03,-1.009916147110e-03,16.448134988,,,,,0.373000,25.208000,8.640000
20000798,asteroid,148.775154052,3.803023654,67346353.747406751,1.484861383514e-05,,,43.190000,-4.740342492530e-03,-8.075343560653e-03,-2.725783160407e-03,16.886091225,,,,,0.158700,8.550000,9.720000
20014690,asteroid,174.459545212,3.053959424,38402901.308142222,2.603969923981e-05,,,43.169000,-8.697569975053e-04,-6.418894569207e-03,-3.394236126416e-03,12.662091121,,,,,0.060000,8.519000,10.610000
20003036,asteroid,147.193909072,35.692550931,59032939.281707585,1.693969523062e-05,,,43.101000,-6.593735315122e-03,-4.796123464948e-03,-3.275378404644e-03,15.214003866,,,,,0.102000,9.610000,10.510000
20002356,asteroid,28.817280581,6.013820322,61621926.899269246,1.622798978089e-05,,,43.072000,-4.662254649355e-03,7.918104484935e-03,9.165498697105e-04,15.988863515,,,,,0.048000,41.858000,10.960000
20000767,asteroid,145.954704939,15.929494704,56979406.798385702,1.755020025987e-05,,,43.039000,-5.601764000479e-03,-5.665596636884e-03,-2.256014793662e-03,14.337502691,,,,,0.095000,8.340200,10.180000
20000701,asteroid,318.352105681,-8.871236577,67629194.581802815,1.478651351955e-05,,,42.943000,6.770240101097e-03,6.336075820583e-03,3.144067019977e-03,16.953001967,,,,,0.191000,9.090000,9.290000
20007543,asteroid,184.781771590,-4.607892084,37746158.184290901,2.649276239234e-05,,,42.893000,3.847125770665e-04,-7.066352522979e-03,-1.205566886674e-03,12.429729739,,,,,0.055000,17.800000,10.660000
20003578,asteroid,356.511387453,21.572000264,78226061.703373358,1.278346344204e-05,,,42.882000,-3.575956689841e-04,1.012282380389e-02,5.461840005004e-03,19.925384757,,,,,0.039000,9.974000,10.490000
20000132,asteroid,301.635900189,-1.450280224,60941815.534047008,1.640909433427e-05,,,42.870000,6.714346304890e-03,1.616416302270e-03,3.725027542948e-03,13.586263986,,,,,0.199000,5.168400,8.960000
20076867,asteroid,38.889637524,17.194805646,40535682.843400411,2.466962265970e-05,,,42.849000,-4.439229053148e-03,3.175041125981e-03,5.401626158814e-03,13.295650159,,,,,0.088000,9.112000,10.470000
20000692,asteroid,78.457687946,30.985332359,71505203.533977479,1.398499620415e-05,,,42.771000,-9.924062858678e-03,-1.584074902546e-03,4.090454761702e-03,18.786756460,,,,,0.205000,8.993300,8.990000
20004827,asteroid,52.172762250,19.905388200,42059287.520838469,2.377596148067e-05,,,42.770000,-6.405022425142e-03,4.613528559852e-03,8.503985491848e-04,13.746517235,,,,,0.067000,18.995000,10.560000
20002025,asteroid,209.441449875,-18.816648843,69708798.579070434,1.434539140516e-05,,,42.769000,6.617578860585e-03,-7.083075807566e-03,-3.518257852977e-03,17.855043759,,,,,0.039000,5.692000,10.790000
20018046,asteroid,42.889249192,-12.178912796,40121748.454593576,2.492413811755e-05,,,42.736000,-4.887928915720e-03,5.850183895239e-03,-1.929414240152e-04,13.203845884,,,,,0.073000,36.000000,10.480000
20001647,asteroid,156.222998479,3.880576951,40535020.306785651,2.467002587964e-05,,,42.716000,-3.011050515745e-03,-6.543732331499e-03,-2.739864314968e-03,13.343873404,,,,,0.056000,17.740000,10.470000
20000829,asteroid,143.622553898,19.143800775,78697701.334891528,1.270685144595e-05,,,42.685000,-7.598695861224e-03,-6.140606579264e-03,-3.957766856281e-03,18.251160484,,,,,0.054000,7.891000,11.190000
20001678,asteroid,162.119011337,9.814643977,70763364.136829063,1.413160626545e-05,,,42.665000,-4.356480423738e-03,-7.862886597451e-03,-5.345431620624e-03,18.108219838,,,,,0.035000,5.987000,11.020000
20019020,asteroid,54.989006794,8.407392424,39737142.880463749,2.516537243274e-05,,,42.613000,-5.295501433790e-03,4.136503058015e-03,3.469449358880e-03,13.093989569,,,,,0.067000,9.820000,10.550000
20001082,asteroid,275.392318401,-21.865977144,74395784.855014592,1.344162175248e-05,,,42.607000,1.061651214273e-02,2.347009638965e-03,7.453213734123e-04,18.870042917,,,,,0.052000,15.852500,10.520000
20002326,asteroid,187.907319151,4.876079940,66207359.528638996,1.510406104577e-05,,,42.550000,-1.080141610805e-04,-9.169673768864e-03,-1.534727194022e-03,16.098821949,,,,,0.047000,9.488000,10.950000
20007815,asteroid,32.529604789,-5.966282801,41541823.142685167,2.407212597688e-05,,,42.516000,-3.916505865679e-03,6.738688751978e-03,1.462722717068e-03,13.730845950,,,,,0.089000,,10.290000
20000882,asteroid,186.737391518,-9.037998843,52596077.015656345,1.901282484818e-05,,,42.440000,6.506367626007e-04,-6.945244517234e-03,-2.729420165333e-03,12.969696313,,,,,0.062000,29.867000,10.720000
20001285,asteroid,285.865502918,-25.805944992,68303764.302700654,1.464048153435e-05,,,42.430000,9.404526111537e-03,2.261069178097e-03,1.893800099456e-03,17.065527394,,,,,0.058000,20.300000,11.000000
20001369,asteroid,134.632121681,6.512028106,54503130.718665063,1.834756988845e-05,,,42.401000,-5.468776342876e-03,-5.543424645353e-03,-8.820021189682e-04,13.569032883,,,,,0.052000,8.400100,10.710000
20001669,asteroid,136.212798591,17.579614683,69128597.161268800,1.446579333394e-05,,,42.377000,-6.763213884598e-03,-6.991160011546e-03,-3.121718916862e-03,17.688211644,,,,,0.035000,12.000000,10.810000
20001542,asteroid,174.754426858,0.471867039,60070850.041207038,1.664700931174e-05,,,42.374000,-1.150413914205e-03,-8.084628311077e-03,-3.147478276719e-03,15.153095212,,,,,0.068000,7.516000,10.560000
20001096,asteroid,52.503075882,14.435754584,83928064.712007582,1.191496555332e-05,,,42.333000,-7.533522457670e-03,6.999654325096e-03,4.615061508924e-03,19.516208040,,,,,0.043000,13.036000,10.880000
20009142,asteroid,49.580935168,5.014541322,40399651.076634988,2.475268902949e-05,,,42.306000,-5.054860347631e-03,5.377596975327e-03,2.009214758156e-03,13.243902627,,,,,0.062000,7.325000,10.700000
20000660,asteroid,203.156468069,1.811604867,86594773.211980000,1.154804109888e-05,,,42.302000,5.308969789467e-03,-9.928457991954e-03,-2.208032774829e-03,19.865390483,,,,,0.332000,7.911600,9.200000
20015539,asteroid,142.933129564,29.123178236,40460908.551367909,2.471521366680e-05,,,42.208000,-4.493371643841e-03,-6.214508443123e-03,7.761727217028e-04,13.346033808,,,,,0.082000,46.250000,10.490000
20000844,asteroid,72.610010400,31.299143868,64598484.183120742,1.548023939951e-05,,,42.154000,-9.124791940208e-03,2.775333730681e-03,1.413520749094e-03,16.694184446,,,,,0.173000,6.785900,9.800000
20006372,asteroid,294.694603195,-33.334458389,74643270.269049689,1.339705503786e-05,,,42.129000,1.027692015478e-02,3.884179767504e-03,-7.188035897861e-04,19.063223315,,,,,0.033000,44.250000,11.370000
20000542,asteroid,179.142931382,5.810338162,62331531.279454276,1.604324455815e-05,,,42.117000,-6.163355106486e-04,-8.548786724307e-03,-1.859552066715e-03,15.185533668,,,,,0.217000,10.069000,9.360000
20001200,asteroid,200.188434367,-8.740964980,72663367.395453110,1.376209272766e-05,,,42.006000,4.772628909527e-03,-8.955701713847e-03,-2.956619050025e-03,18.301439475,,,,,0.065000,17.769000,10.910000
20005041,asteroid,190.798257597,-0.734794309,40504238.344815172,2.468877433238e-05,,,41.899000,1.036729073033e-03,-6.379451017019e-03,-4.198019434139e-03,13.344081796,,,,,0.058000,6.520000,10.830000
20001128,asteroid,110.896408644,22.829556418,70877348.531538457,1.410887992734e-05,,,41.851000,-9.334622764569e-03,-2.971762968882e-03,-1.165132792105e-03,17.081336537,,,,,0.031000,10.228000,11.110000
20001354,asteroid,22.097712784,8.704894062,65310324.597415030,1.531151477449e-05,,,41.732000,-1.855505689931e-03,8.247627371325e-03,4.614234822998e-03,16.675774112,,,,,0.014000,8.379000,10.990000
20002235,asteroid,358.836216950,7.736311182,60597466.810426302,1.650233999267e-05,,,41.688000,-1.814295944165e-03,8.813632652326e-03,7.231881021712e-04,15.630634060,,,,,0.050000,32.100000,10.690000
20001564,asteroid,342.367871608,-4.406316530,72745375.471926644,1.374657830154e-05,,,41.681000,1.572468577125e-03,1.037631807519e-02,2.283224842926e-03,18.596342152,,,,,0.045000,9.135000,10.990000
20000688,asteroid,79.910047916,12.847442332,71031403.583686173,1.407828016269e-05,,,41.614000,-9.302800749017e-03,2.614848993359e-03,8.913979330800e-04,16.802638031,,,,,0.068000,18.870000,10.970000
20002376,asteroid,146.784015872,17.383099557,59119644.434931070,1.691485139260e-05,,,41.583000,-5.835172321596e-03,-6.074849041911e-03,-2.492898388937e-03,15.209995299,,,,,0.045000,11.133000,10.910000
20011554,asteroid,53.838865136,5.647968687,36907069.313172534,2.709508011906e-05,,,41.561000,-5.448112713621e-03,3.963435798581e-03,2.124207346493e-03,12.231368500,,,,,0.065000,,10.490000
20000493,asteroid,160.642342043,13.997102438,63741199.826085314,1.568844017258e-05,,,41.550000,-5.204584188908e-03,-6.051546153398e-03,-4.915707988828e-03,16.230788733,,,,,0.081000,51.940000,10.920000
20013183,asteroid,172.450312528,9.763784192,36547052.771421418,2.736198747008e-05,,,41.483000,-1.176020339242e-03,-5.185283773948e-03,-4.474316008363e-03,12.032029902,,,,,0.059000,20.232000,10.780000
20005638,asteroid,31.359637442,3.239469500,36540910.492236853,2.736658683457e-05,,,41.455000,-3.166238802393e-03,5.951079512561e-03,1.673266698871e-03,12.025866705,,,,,0.071000,9.243000,10.560000
20002291,asteroid,184.852221682,4.429259140,68720177.541023359,1.455176682864e-05,,,41.429000,2.399310830283e-04,-9.994703616307e-03,9.609976500327e-05,17.311183253,,,,,0.049000,9.630000,10.870000
20002829,asteroid,64.829701143,35.444152445,61779335.063307248,1.618664232911e-05,,,41.361000,-7.719907464955e-03,4.368615845457e-03,1.679978170730e-03,15.631526954,,,,,0.055000,6.333500,10.930000
20001194,asteroid,244.023840365,-28.932668023,73721465.174606740,1.356457034097e-05,,,41.358000,9.153187185982e-03,-5.060653347946e-03,-7.738287646790e-04,18.158835403,,,,,0.087000,20.390000,10.620000
20000714,asteroid,347.931541460,8.504666344,79636785.350386396,1.255701112997e-05,,,41.343000,1.148993204534e-03,1.009534251808e-02,2.921560710319e-03,18.305326811,,,,,0.260000,6.998000,9.020000
20000830,asteroid,353.124117538,-2.064630312,65338372.744131245,1.530494192006e-05,,,41.328000,5.756278941078e-04,8.674938407260e-03,4.438035731286e-03,16.901188674,,,,,0.215000,39.000000,9.260000
20003176,asteroid,159.620230033,27.991083785,72327449.765840799,1.382600939529e-05,,,41.327000,-5.417076026012e-03,-7.843395607301e-03,-3.709953704723e-03,17.710638887,,,,,0.038000,10.215000,11.260000
